"","sex","age","race","juv_fel_count","juv_misd_count","juv_other_count","priors_count","c_charge_degree","two_year_recid"
"5497","Male",64,"White",0,0,0,8,"F",1
"5498","Male",76,"Non-White",0,0,0,0,"F",0
"5499","Female",28,"White",0,0,0,3,"F",1
"5500","Male",35,"Non-White",0,0,0,1,"M",0
"5501","Male",44,"Non-White",0,0,0,6,"F",1
"5502","Female",39,"Non-White",0,0,0,3,"F",0
"5503","Male",38,"Non-White",1,0,1,7,"F",1
"5504","Male",24,"Non-White",0,0,0,0,"F",0
"5505","Male",27,"White",0,0,0,4,"F",0
"5506","Male",36,"White",0,0,0,0,"F",0
"5507","Male",20,"Non-White",0,0,0,0,"F",1
"5508","Male",21,"Non-White",0,0,1,0,"F",1
"5509","Male",27,"Non-White",0,0,0,7,"F",1
"5510","Male",28,"Non-White",0,1,0,18,"F",1
"5511","Male",52,"Non-White",0,0,0,0,"M",1
"5512","Male",39,"White",0,0,0,16,"F",1
"5513","Male",19,"Non-White",0,0,0,0,"F",1
"5514","Male",46,"White",0,0,0,1,"F",0
"5515","Male",40,"Non-White",0,0,0,2,"F",0
"5516","Male",30,"White",0,0,0,5,"F",1
"5517","Male",28,"White",0,0,0,0,"F",1
"5518","Male",27,"White",0,0,0,0,"M",0
"5519","Male",23,"Non-White",0,0,0,3,"F",1
"5520","Male",33,"Non-White",2,0,0,8,"F",1
"5521","Male",25,"Non-White",0,0,0,7,"F",0
"5522","Male",25,"Non-White",0,0,0,3,"F",1
"5523","Male",33,"White",0,0,0,4,"F",0
"5524","Female",24,"Non-White",0,0,0,0,"F",0
"5525","Male",44,"White",0,0,0,0,"F",0
"5526","Male",44,"Non-White",0,0,0,0,"F",0
"5527","Female",23,"Non-White",0,0,0,0,"M",0
"5528","Female",31,"White",0,0,1,2,"F",1
"5529","Male",27,"Non-White",0,0,1,0,"F",0
"5530","Female",26,"White",0,0,0,1,"F",1
"5531","Male",57,"Non-White",0,0,0,16,"M",1
"5532","Male",55,"White",0,0,0,0,"F",0
"5533","Male",67,"Non-White",0,0,0,0,"M",1
"5534","Female",36,"White",0,0,0,7,"F",1
"5535","Male",45,"Non-White",0,0,0,6,"F",0
"5536","Male",30,"Non-White",0,0,0,18,"M",1
"5537","Male",34,"Non-White",0,0,0,0,"F",1
"5538","Male",24,"Non-White",0,0,0,1,"F",0
"5539","Male",21,"Non-White",0,0,0,0,"F",1
"5540","Male",42,"Non-White",0,0,0,7,"F",0
"5541","Female",34,"White",0,0,0,12,"F",1
"5542","Male",30,"Non-White",0,0,0,3,"M",0
"5543","Male",40,"White",0,0,0,6,"F",0
"5544","Male",24,"Non-White",0,0,0,1,"F",0
"5545","Male",24,"Non-White",0,0,0,4,"F",1
"5546","Male",30,"Non-White",0,0,0,13,"F",1
"5547","Male",30,"Non-White",0,0,0,4,"F",0
"5548","Male",31,"White",0,0,0,3,"M",1
"5549","Male",33,"White",0,0,0,2,"F",1
"5550","Male",27,"White",0,0,0,1,"M",0
"5551","Male",22,"Non-White",0,0,1,0,"F",1
"5552","Male",37,"Non-White",0,0,0,3,"M",0
"5553","Male",25,"Non-White",0,0,0,1,"F",0
"5554","Male",45,"White",0,0,0,2,"F",0
"5555","Male",22,"Non-White",0,0,0,1,"F",1
"5556","Male",31,"White",0,0,0,1,"F",0
"5557","Male",23,"Non-White",0,0,0,0,"F",0
"5558","Male",21,"Non-White",0,0,0,0,"F",0
"5559","Male",28,"Non-White",0,0,0,6,"M",1
"5560","Male",35,"Non-White",0,0,0,0,"F",0
"5561","Male",29,"Non-White",0,1,1,4,"F",1
"5562","Male",23,"Non-White",0,0,0,2,"F",1
"5563","Male",28,"Non-White",0,0,0,7,"F",1
"5564","Female",34,"White",0,0,0,0,"M",1
"5565","Female",32,"White",0,0,0,5,"F",0
"5566","Male",52,"White",0,0,0,2,"M",0
"5567","Male",25,"Non-White",0,0,0,2,"F",0
"5568","Male",34,"White",0,1,0,15,"F",0
"5569","Male",47,"Non-White",0,0,0,4,"F",1
"5570","Male",50,"Non-White",0,0,0,9,"F",0
"5571","Female",30,"Non-White",0,0,0,4,"F",0
"5572","Male",22,"White",0,0,0,0,"M",1
"5573","Male",53,"White",0,0,0,1,"M",1
"5574","Female",47,"Non-White",0,0,0,7,"F",1
"5575","Male",37,"White",0,0,0,3,"F",0
"5576","Male",37,"Non-White",0,0,0,8,"M",0
"5577","Male",26,"Non-White",0,0,0,7,"F",1
"5578","Female",31,"White",0,0,0,0,"M",0
"5579","Male",20,"White",0,0,3,0,"F",1
"5580","Male",22,"Non-White",0,0,0,0,"F",1
"5581","Male",33,"Non-White",0,0,1,14,"F",1
"5582","Male",30,"Non-White",0,0,0,1,"M",0
"5583","Male",27,"White",0,0,0,5,"F",1
"5584","Male",24,"Non-White",0,0,0,2,"M",1
"5585","Female",20,"Non-White",0,0,0,1,"M",0
"5586","Male",29,"Non-White",0,0,0,0,"M",0
"5587","Male",24,"White",0,0,0,0,"F",0
"5588","Male",44,"Non-White",0,0,0,29,"F",1
"5589","Female",46,"White",0,0,0,1,"M",1
"5590","Female",36,"Non-White",0,0,0,1,"F",0
"5591","Male",23,"Non-White",0,0,0,0,"M",1
"5592","Male",21,"Non-White",0,0,1,1,"F",1
"5593","Male",29,"Non-White",0,0,0,6,"F",1
"5594","Male",25,"Non-White",1,4,0,10,"F",1
"5595","Female",22,"Non-White",0,0,0,1,"F",0
"5596","Male",29,"Non-White",0,0,0,4,"M",0
"5597","Female",26,"Non-White",0,0,0,0,"M",0
"5598","Female",50,"White",0,0,0,7,"M",1
"5599","Male",32,"Non-White",0,0,0,1,"F",0
"5600","Male",45,"Non-White",0,0,0,0,"F",0
"5601","Male",30,"Non-White",0,0,0,1,"F",0
"5602","Male",25,"Non-White",0,0,0,0,"F",0
"5603","Female",44,"White",0,0,0,10,"F",1
"5604","Male",58,"Non-White",0,0,0,0,"F",1
"5605","Male",24,"Non-White",0,0,0,5,"F",0
"5606","Male",20,"Non-White",0,1,0,1,"F",1
"5607","Male",29,"White",0,0,0,0,"M",1
"5608","Male",21,"White",0,0,0,1,"F",0
"5609","Male",38,"Non-White",1,2,2,22,"M",1
"5610","Male",62,"Non-White",0,0,0,5,"F",0
"5611","Female",46,"White",0,0,0,1,"F",0
"5612","Male",29,"Non-White",0,1,0,17,"F",1
"5613","Male",30,"Non-White",0,0,0,0,"F",1
"5614","Male",55,"Non-White",0,0,0,8,"F",1
"5615","Male",25,"Non-White",0,0,0,10,"F",1
"5616","Male",47,"White",0,0,0,2,"M",0
"5617","Male",27,"Non-White",0,0,0,1,"M",0
"5618","Male",30,"Non-White",0,0,0,13,"F",1
"5619","Male",24,"Non-White",0,0,3,4,"F",1
"5620","Male",48,"White",0,0,0,2,"F",1
"5621","Male",45,"White",0,0,0,0,"F",1
"5622","Male",26,"Non-White",0,0,0,2,"M",0
"5623","Female",42,"White",0,0,0,0,"M",0
"5624","Male",34,"Non-White",0,0,0,1,"M",0
"5625","Male",21,"Non-White",0,0,0,0,"M",1
"5626","Female",69,"White",0,0,0,2,"M",0
"5627","Male",24,"White",0,0,1,5,"F",1
"5628","Male",45,"Non-White",0,0,0,1,"M",0
"5629","Male",28,"Non-White",0,0,0,3,"M",0
"5630","Male",25,"Non-White",0,3,1,8,"M",1
"5631","Male",52,"Non-White",0,0,0,2,"M",0
"5632","Male",30,"White",0,0,0,0,"F",0
"5633","Female",26,"Non-White",0,0,0,0,"M",0
"5634","Male",34,"Non-White",0,0,0,0,"F",1
"5635","Male",32,"White",0,1,0,5,"F",1
"5636","Male",47,"White",0,0,0,11,"F",0
"5637","Male",38,"Non-White",0,0,0,2,"M",1
"5638","Male",32,"Non-White",0,0,0,2,"F",0
"5639","Male",23,"Non-White",0,2,2,4,"F",1
"5640","Male",30,"Non-White",0,0,0,0,"M",0
"5641","Male",59,"Non-White",0,0,0,9,"F",1
"5642","Male",24,"White",0,0,0,5,"F",1
"5643","Female",22,"Non-White",0,0,0,0,"F",0
"5644","Male",35,"Non-White",0,0,0,6,"F",0
"5645","Male",24,"Non-White",0,0,0,0,"F",1
"5646","Male",35,"Non-White",0,0,0,1,"M",0
"5647","Male",25,"Non-White",0,0,0,2,"F",0
"5648","Male",58,"White",0,0,0,3,"M",0
"5649","Male",27,"Non-White",0,0,0,7,"F",1
"5650","Male",24,"Non-White",0,0,1,6,"F",1
"5651","Male",33,"White",0,0,0,2,"M",0
"5652","Male",44,"White",0,0,0,4,"F",0
"5653","Male",30,"Non-White",0,0,0,3,"F",0
"5654","Female",39,"Non-White",0,0,0,2,"F",0
"5655","Male",28,"White",0,0,0,0,"F",0
"5656","Male",34,"Non-White",0,0,0,1,"F",0
"5657","Male",26,"Non-White",0,0,0,1,"F",1
"5658","Male",23,"Non-White",0,0,0,0,"F",0
"5659","Male",29,"White",0,0,1,11,"F",1
"5660","Male",31,"Non-White",0,0,0,0,"M",0
"5661","Male",38,"Non-White",0,0,0,1,"F",0
"5662","Male",30,"Non-White",0,0,0,14,"F",1
"5663","Male",21,"White",0,0,0,2,"F",1
"5664","Male",44,"Non-White",0,0,0,0,"F",0
"5665","Male",52,"Non-White",0,0,0,0,"F",0
"5666","Male",30,"Non-White",0,0,0,6,"F",1
"5667","Male",31,"Non-White",0,0,0,9,"F",1
"5668","Female",21,"Non-White",0,1,0,2,"F",0
"5669","Male",77,"White",0,0,0,1,"M",0
"5670","Male",61,"White",0,0,0,4,"F",0
"5671","Female",41,"Non-White",0,0,0,0,"M",0
"5672","Female",24,"White",0,0,0,0,"M",0
"5673","Female",34,"Non-White",0,0,0,5,"F",0
"5674","Male",34,"White",0,0,0,3,"F",1
"5675","Male",27,"Non-White",0,0,0,1,"F",0
"5676","Male",25,"Non-White",0,0,2,6,"M",1
"5677","Male",30,"Non-White",0,0,0,1,"F",0
"5678","Male",59,"Non-White",0,0,0,0,"F",0
"5679","Male",55,"White",0,0,0,1,"F",1
"5680","Female",22,"Non-White",0,1,0,1,"M",0
"5681","Male",32,"White",0,0,0,0,"F",1
"5682","Male",53,"Non-White",0,0,0,5,"M",0
"5683","Male",50,"White",0,0,0,1,"M",0
"5684","Male",26,"Non-White",0,0,0,1,"F",1
"5685","Male",21,"Non-White",0,0,1,2,"F",1
"5686","Male",36,"Non-White",0,0,0,7,"F",1
"5687","Male",35,"Non-White",0,0,0,16,"F",1
"5688","Female",25,"White",0,0,0,0,"M",0
"5689","Female",31,"White",0,0,0,2,"M",0
"5690","Female",26,"Non-White",0,0,0,1,"F",0
"5691","Male",25,"White",0,0,0,0,"M",0
"5692","Male",32,"Non-White",0,0,0,0,"M",0
"5693","Male",40,"White",0,0,0,5,"F",0
"5694","Male",35,"Non-White",0,0,0,0,"F",0
"5695","Male",27,"Non-White",0,0,0,2,"F",0
"5696","Male",33,"Non-White",0,0,0,12,"F",1
"5697","Male",36,"Non-White",0,0,0,1,"F",0
"5698","Male",30,"White",0,0,0,2,"F",0
"5699","Male",30,"Non-White",0,0,0,0,"F",0
"5700","Male",41,"Non-White",0,0,0,19,"F",0
"5701","Female",21,"White",0,0,0,1,"M",0
"5702","Female",29,"White",0,0,0,0,"F",0
"5703","Male",32,"White",0,0,0,1,"M",0
"5704","Male",25,"White",0,0,0,0,"F",0
"5705","Male",50,"White",0,0,0,0,"F",0
"5706","Male",35,"White",0,0,0,4,"F",0
"5707","Male",37,"Non-White",1,0,0,17,"F",1
"5708","Male",43,"Non-White",0,0,0,4,"F",1
"5709","Male",29,"White",0,0,0,12,"M",1
"5710","Female",61,"White",0,0,0,0,"F",0
"5711","Female",22,"Non-White",0,0,0,4,"F",1
"5712","Male",27,"White",0,0,0,2,"F",1
"5713","Male",31,"Non-White",0,0,0,0,"M",0
"5714","Male",44,"Non-White",0,0,0,12,"F",0
"5715","Female",34,"Non-White",0,0,0,1,"M",0
"5716","Male",24,"Non-White",0,0,0,0,"F",0
"5717","Female",34,"White",0,0,0,1,"F",0
"5718","Female",20,"Non-White",0,0,1,0,"M",1
"5719","Male",30,"Non-White",0,0,0,0,"M",0
"5720","Female",43,"Non-White",0,0,0,0,"M",0
"5721","Male",51,"White",0,0,0,4,"F",1
"5722","Male",37,"Non-White",0,0,0,9,"F",0
"5723","Male",42,"Non-White",1,0,0,7,"F",1
"5724","Female",29,"Non-White",0,0,0,1,"F",0
"5725","Male",44,"White",0,0,0,4,"F",0
"5726","Female",24,"White",0,0,0,0,"M",0
"5727","Male",36,"White",0,0,0,12,"F",0
"5728","Male",39,"White",0,0,0,0,"F",1
"5729","Male",32,"Non-White",0,0,0,2,"M",0
"5730","Male",30,"Non-White",0,0,0,1,"F",0
"5731","Male",38,"Non-White",0,0,0,0,"M",0
"5732","Female",27,"Non-White",0,0,0,8,"F",0
"5733","Male",24,"White",0,0,0,2,"M",0
"5734","Female",30,"White",0,0,0,0,"F",1
"5735","Female",43,"White",0,0,0,0,"M",1
"5736","Male",30,"Non-White",6,0,0,8,"M",1
"5737","Male",22,"Non-White",0,0,0,2,"F",1
"5738","Female",26,"White",0,0,0,1,"M",0
"5739","Male",37,"White",0,0,0,3,"F",0
"5740","Male",25,"White",0,0,0,5,"F",1
"5741","Male",65,"White",0,0,0,1,"F",1
"5742","Male",52,"Non-White",0,0,0,0,"F",1
"5743","Male",37,"Non-White",0,0,0,9,"F",0
"5744","Male",29,"White",0,0,0,1,"F",0
"5745","Male",32,"White",0,0,0,3,"F",0
"5746","Male",36,"Non-White",0,0,0,0,"M",1
"5747","Male",21,"Non-White",0,2,6,8,"F",1
"5748","Male",21,"White",0,0,0,1,"F",0
"5749","Male",47,"White",0,0,0,13,"M",1
"5750","Female",36,"Non-White",0,0,0,4,"F",0
"5751","Female",25,"Non-White",0,0,0,6,"F",1
"5752","Male",32,"White",0,0,0,4,"M",1
"5753","Male",43,"White",0,0,0,1,"F",0
"5754","Male",27,"Non-White",0,0,0,2,"F",0
"5755","Male",26,"Non-White",0,0,0,8,"M",1
"5756","Male",21,"Non-White",0,0,0,1,"F",0
"5757","Male",34,"Non-White",0,0,0,0,"M",0
"5758","Male",46,"Non-White",0,0,0,1,"M",0
"5759","Male",40,"Non-White",2,0,0,23,"M",1
"5760","Male",38,"White",0,0,0,3,"M",0
"5761","Male",41,"Non-White",0,0,0,7,"F",0
"5762","Male",25,"White",0,0,0,7,"F",1
"5763","Male",21,"White",0,0,0,1,"F",0
"5764","Female",74,"White",0,0,0,0,"M",0
"5765","Male",41,"White",0,0,0,5,"M",1
"5766","Male",57,"Non-White",0,0,0,11,"F",1
"5767","Female",27,"Non-White",0,0,0,0,"M",0
"5768","Male",30,"Non-White",0,1,0,1,"M",0
"5769","Female",33,"White",0,0,0,3,"F",1
"5770","Male",24,"White",0,0,0,2,"M",0
"5771","Male",52,"Non-White",0,0,0,0,"F",0
"5772","Female",29,"White",0,0,0,0,"M",0
"5773","Female",42,"White",0,0,0,0,"F",1
"5774","Female",30,"White",0,0,1,1,"F",0
"5775","Male",33,"Non-White",0,0,0,0,"F",0
"5776","Male",38,"Non-White",0,0,0,1,"F",0
"5777","Male",21,"Non-White",0,0,1,2,"F",1
"5778","Female",41,"White",0,0,0,9,"M",1
"5779","Female",28,"Non-White",0,0,0,5,"M",0
"5780","Male",28,"Non-White",0,0,0,3,"F",0
"5781","Female",52,"Non-White",0,0,0,3,"F",0
"5782","Male",21,"Non-White",0,0,3,1,"F",0
"5783","Female",22,"Non-White",0,0,0,1,"F",0
"5784","Male",32,"Non-White",0,0,0,3,"F",0
"5785","Male",25,"Non-White",0,0,0,0,"F",1
"5786","Female",27,"Non-White",0,0,0,0,"M",0
"5787","Male",35,"White",0,0,0,0,"F",0
"5788","Male",40,"Non-White",0,0,0,2,"M",0
"5789","Female",29,"Non-White",0,0,0,0,"F",0
"5790","Male",24,"Non-White",0,0,2,2,"M",1
"5791","Male",24,"Non-White",5,1,0,10,"F",1
"5792","Male",36,"Non-White",0,1,0,26,"F",1
"5793","Male",54,"Non-White",0,0,0,13,"F",0
"5794","Male",26,"Non-White",0,0,0,5,"F",0
"5795","Male",50,"White",0,0,0,1,"F",0
"5796","Male",21,"Non-White",0,0,0,1,"F",1
"5797","Male",51,"Non-White",0,0,0,0,"M",0
"5798","Male",24,"Non-White",0,0,2,2,"F",1
"5799","Male",33,"Non-White",0,2,3,11,"F",1
"5800","Male",29,"Non-White",0,0,0,3,"M",0
"5801","Female",25,"White",0,0,0,0,"M",0
"5802","Male",38,"Non-White",0,0,0,0,"F",1
"5803","Male",46,"White",0,0,0,1,"F",0
"5804","Male",33,"Non-White",0,0,2,9,"M",1
"5805","Male",31,"Non-White",0,1,0,19,"F",1
"5806","Male",21,"Non-White",0,0,0,0,"M",0
"5807","Male",60,"Non-White",0,0,0,1,"M",1
"5808","Female",39,"Non-White",0,0,0,3,"F",1
"5809","Male",23,"Non-White",0,0,0,1,"F",0
"5810","Female",23,"Non-White",0,0,0,3,"M",1
"5811","Male",35,"Non-White",0,0,0,4,"F",0
"5812","Male",49,"White",0,0,0,12,"F",1
"5813","Male",26,"Non-White",0,0,0,1,"M",0
"5814","Male",27,"White",0,0,0,0,"M",0
"5815","Male",22,"Non-White",0,1,3,2,"F",0
"5816","Female",29,"Non-White",0,0,0,0,"F",1
"5817","Male",31,"Non-White",0,0,0,0,"M",0
"5818","Male",31,"Non-White",0,0,0,5,"F",1
"5819","Female",29,"Non-White",0,0,0,0,"F",0
"5820","Female",65,"White",0,0,0,0,"F",0
"5821","Female",34,"Non-White",0,0,0,1,"M",0
"5822","Male",24,"White",0,0,2,6,"F",0
"5823","Male",46,"Non-White",0,0,0,0,"M",0
"5824","Male",26,"Non-White",0,0,0,3,"F",0
"5825","Male",20,"Non-White",0,0,0,0,"F",1
"5826","Male",29,"Non-White",0,0,0,16,"F",1
"5827","Male",29,"Non-White",0,0,0,7,"F",0
"5828","Female",56,"White",0,0,0,3,"F",0
"5829","Male",21,"Non-White",0,0,0,0,"F",0
"5830","Male",40,"Non-White",0,0,0,0,"F",1
"5831","Male",22,"Non-White",0,0,0,2,"M",1
"5832","Male",39,"White",0,0,0,0,"M",0
"5833","Male",22,"Non-White",0,1,0,1,"F",1
"5834","Female",27,"Non-White",0,0,0,5,"F",1
"5835","Male",36,"White",0,0,0,1,"F",0
"5836","Male",30,"Non-White",0,0,0,0,"F",0
"5837","Male",56,"White",0,0,0,17,"F",1
"5838","Male",36,"Non-White",0,0,0,0,"M",0
"5839","Male",38,"Non-White",0,0,0,5,"M",0
"5840","Male",32,"Non-White",0,0,0,0,"F",0
"5841","Female",34,"Non-White",0,0,0,5,"F",1
"5842","Male",23,"Non-White",0,0,0,0,"M",0
"5843","Male",52,"White",0,0,0,0,"M",0
"5844","Male",20,"White",0,1,1,1,"F",1
"5845","Male",38,"Non-White",0,0,0,5,"M",0
"5846","Male",46,"White",0,0,0,0,"M",0
"5847","Male",27,"Non-White",0,0,0,0,"F",1
"5848","Male",20,"Non-White",0,0,0,2,"F",1
"5849","Female",51,"Non-White",0,0,0,1,"M",0
"5850","Female",29,"White",0,0,0,1,"F",1
"5851","Female",35,"Non-White",0,0,0,7,"F",1
"5852","Male",37,"White",0,0,0,1,"M",1
"5853","Male",63,"White",0,0,0,0,"F",0
"5854","Male",27,"Non-White",0,0,0,2,"F",0
"5855","Male",27,"Non-White",0,0,0,1,"F",1
"5856","Male",27,"Non-White",0,0,0,0,"F",0
"5857","Male",24,"Non-White",0,0,0,2,"M",1
"5858","Male",30,"Non-White",0,0,0,1,"F",1
"5859","Male",32,"Non-White",0,1,0,13,"M",1
"5860","Male",25,"White",0,0,0,4,"F",1
"5861","Male",24,"Non-White",2,1,0,10,"M",0
"5862","Male",27,"Non-White",0,0,0,0,"M",0
"5863","Female",48,"Non-White",0,0,0,0,"M",0
"5864","Female",26,"Non-White",0,0,0,1,"M",0
"5865","Male",58,"Non-White",0,0,0,0,"F",0
"5866","Male",23,"White",0,0,2,1,"F",1
"5867","Male",22,"White",0,1,1,3,"M",1
"5868","Female",51,"Non-White",0,0,0,4,"F",0
"5869","Male",41,"Non-White",0,0,0,0,"F",0
"5870","Male",21,"Non-White",0,0,0,0,"F",0
"5871","Male",32,"Non-White",0,0,0,1,"M",0
"5872","Male",26,"Non-White",0,0,0,0,"M",0
"5873","Female",39,"Non-White",0,0,0,3,"M",0
"5874","Female",48,"Non-White",0,0,0,0,"M",0
"5875","Male",46,"White",0,0,0,0,"M",0
"5876","Male",56,"Non-White",0,0,0,2,"M",0
"5877","Male",22,"Non-White",0,0,0,1,"M",1
"5878","Male",33,"Non-White",0,1,0,7,"F",1
"5879","Male",36,"Non-White",0,0,0,2,"F",1
"5880","Male",20,"Non-White",0,1,0,1,"F",1
"5881","Male",32,"White",0,0,0,0,"M",0
"5882","Male",38,"Non-White",0,0,0,17,"M",1
"5883","Male",64,"Non-White",0,0,0,1,"M",0
"5884","Male",22,"Non-White",0,0,0,1,"F",1
"5885","Male",69,"White",0,0,0,0,"M",1
"5886","Male",26,"Non-White",0,0,0,2,"F",0
"5887","Female",27,"Non-White",0,0,0,1,"M",1
"5888","Female",30,"White",0,0,0,1,"M",0
"5889","Male",22,"Non-White",0,0,0,2,"F",0
"5890","Female",43,"White",0,0,0,0,"F",0
"5891","Male",24,"Non-White",0,0,0,0,"F",1
"5892","Male",22,"White",0,0,0,2,"M",1
"5893","Female",55,"White",0,0,0,0,"M",0
"5894","Male",34,"Non-White",0,0,0,0,"M",0
"5895","Male",20,"Non-White",0,0,2,1,"F",0
"5896","Male",22,"Non-White",0,0,0,1,"M",1
"5897","Male",29,"Non-White",0,4,1,15,"F",1
"5898","Male",33,"White",0,0,0,9,"F",1
"5899","Male",55,"White",0,0,0,7,"F",0
"5900","Male",22,"Non-White",0,0,0,1,"F",0
"5901","Male",55,"Non-White",0,0,0,1,"F",0
"5902","Female",43,"White",0,0,0,0,"F",1
"5903","Male",21,"Non-White",0,0,3,0,"F",1
"5904","Male",38,"Non-White",1,0,0,6,"F",0
"5905","Male",23,"Non-White",0,0,0,0,"F",0
"5906","Female",28,"White",0,0,0,1,"M",0
"5907","Male",45,"Non-White",0,0,0,0,"F",0
"5908","Male",39,"Non-White",0,0,0,1,"F",0
"5909","Male",79,"White",0,0,0,1,"M",0
"5910","Male",48,"White",0,0,0,1,"F",0
"5911","Male",20,"Non-White",0,2,1,2,"F",1
"5912","Male",31,"Non-White",1,0,0,5,"M",0
"5913","Male",30,"White",0,1,0,4,"M",1
"5914","Male",32,"Non-White",0,0,0,5,"F",1
"5915","Male",56,"White",0,0,0,1,"M",0
"5916","Female",28,"Non-White",0,0,0,0,"M",1
"5917","Male",43,"Non-White",0,0,0,2,"M",0
"5918","Male",20,"Non-White",0,0,2,0,"F",0
"5919","Male",27,"Non-White",0,0,0,21,"F",1
"5920","Male",41,"Non-White",0,0,0,0,"M",0
"5921","Male",24,"Non-White",0,0,0,1,"F",0
"5922","Male",43,"Non-White",0,0,0,3,"M",1
"5923","Female",33,"Non-White",0,0,0,1,"F",0
"5924","Male",22,"Non-White",0,0,0,0,"F",0
"5925","Male",34,"Non-White",0,0,0,3,"F",0
"5926","Male",36,"White",0,0,0,0,"M",0
"5927","Male",69,"White",0,0,0,0,"F",0
"5928","Male",32,"White",0,0,0,5,"F",1
"5929","Male",22,"Non-White",0,0,0,1,"F",1
"5930","Male",46,"White",0,0,0,0,"F",0
"5931","Male",34,"White",0,0,0,1,"M",0
"5932","Female",32,"Non-White",0,0,0,0,"M",0
"5933","Male",39,"Non-White",0,0,0,0,"M",0
"5934","Male",25,"Non-White",0,0,1,6,"M",1
"5935","Female",21,"Non-White",0,0,1,0,"M",1
"5936","Male",63,"Non-White",0,0,0,9,"F",1
"5937","Male",24,"White",0,0,0,8,"F",1
"5938","Male",29,"White",0,0,0,2,"M",0
"5939","Male",20,"Non-White",0,3,0,3,"F",1
"5940","Female",40,"White",0,0,0,0,"M",0
"5941","Male",30,"Non-White",0,0,0,7,"F",1
"5942","Male",36,"White",0,0,0,10,"M",1
"5943","Male",50,"White",0,0,0,5,"F",0
"5944","Male",37,"Non-White",0,0,0,4,"M",1
"5945","Male",34,"Non-White",0,0,0,1,"F",0
"5946","Female",35,"Non-White",0,0,0,0,"F",0
"5947","Female",31,"Non-White",0,0,0,1,"M",1
"5948","Male",23,"White",0,0,1,10,"F",0
"5949","Male",22,"Non-White",0,0,0,0,"F",1
"5950","Male",37,"White",0,0,0,2,"F",1
"5951","Male",20,"Non-White",0,0,0,0,"F",0
"5952","Male",54,"Non-White",0,0,0,22,"F",1
"5953","Male",26,"White",0,0,0,2,"F",0
"5954","Male",34,"Non-White",0,0,0,12,"F",1
"5955","Male",59,"White",0,0,0,2,"M",1
"5956","Male",45,"White",0,0,0,2,"F",0
"5957","Male",37,"White",0,0,0,2,"M",0
"5958","Male",38,"Non-White",0,0,0,0,"F",1
"5959","Male",45,"White",0,0,0,1,"F",1
"5960","Male",22,"Non-White",0,0,0,1,"F",0
"5961","Male",24,"Non-White",0,0,1,3,"F",1
"5962","Male",25,"Non-White",0,0,0,5,"F",0
"5963","Male",24,"Non-White",0,0,0,6,"F",1
"5964","Female",52,"Non-White",0,0,0,3,"M",0
"5965","Male",20,"Non-White",0,0,0,1,"M",1
"5966","Male",32,"Non-White",0,0,0,6,"F",0
"5967","Female",32,"White",0,0,0,2,"F",1
"5968","Male",39,"White",0,0,0,8,"F",0
"5969","Male",49,"Non-White",0,0,0,3,"F",1
"5970","Male",20,"Non-White",1,0,0,1,"F",1
"5971","Male",31,"White",0,0,0,11,"F",1
"5972","Male",58,"White",0,0,0,7,"F",1
"5973","Male",50,"Non-White",0,0,0,2,"M",0
"5974","Male",26,"Non-White",0,1,1,11,"F",1
"5975","Male",20,"Non-White",1,0,0,1,"F",0
"5976","Male",39,"White",0,0,0,1,"F",0
"5977","Male",51,"White",0,0,0,1,"M",1
"5978","Male",30,"Non-White",0,0,0,2,"M",0
"5979","Male",39,"Non-White",0,0,0,0,"M",0
"5980","Male",26,"White",1,0,0,9,"F",1
"5981","Male",26,"Non-White",0,0,0,2,"F",0
"5982","Male",35,"Non-White",1,0,0,13,"F",1
"5983","Male",20,"Non-White",0,0,0,0,"M",0
"5984","Female",51,"White",0,0,0,7,"F",0
"5985","Female",26,"White",0,0,0,0,"F",0
"5986","Male",26,"Non-White",0,0,0,5,"F",0
"5987","Male",20,"White",0,0,2,0,"F",0
"5988","Male",28,"Non-White",0,0,0,0,"F",1
"5989","Male",23,"Non-White",0,1,2,1,"M",1
"5990","Female",21,"Non-White",0,0,0,0,"M",0
"5991","Male",25,"Non-White",0,0,0,0,"F",1
"5992","Male",30,"White",0,0,0,0,"F",0
"5993","Male",21,"White",0,2,7,2,"F",1
"5994","Male",20,"White",1,0,0,1,"F",1
"5995","Male",24,"White",0,0,0,5,"F",1
"5996","Male",35,"Non-White",0,0,0,22,"F",1
"5997","Female",27,"Non-White",0,0,0,0,"F",1
"5998","Male",50,"White",0,0,0,2,"F",1
"5999","Male",25,"Non-White",0,0,0,5,"M",0
"6000","Female",48,"White",0,0,0,1,"F",0
"6001","Male",31,"Non-White",1,1,1,12,"M",1
"6002","Male",26,"Non-White",0,0,0,0,"F",0
"6003","Male",22,"Non-White",0,0,0,0,"F",0
"6004","Male",29,"Non-White",0,0,0,0,"F",0
"6005","Male",33,"Non-White",0,0,0,2,"F",1
"6006","Male",52,"White",0,0,0,1,"F",0
"6007","Male",37,"Non-White",0,0,0,0,"M",1
"6008","Male",21,"Non-White",0,0,0,0,"F",0
"6009","Male",21,"White",0,0,0,1,"F",0
"6010","Female",20,"White",0,0,0,0,"F",1
"6011","Male",43,"Non-White",0,0,0,1,"M",1
"6012","Male",30,"White",0,0,0,1,"F",1
"6013","Female",33,"Non-White",0,0,0,3,"M",1
