"","admit","gender","dept"
"2863","Admitted","Female","D"
"2864","Admitted","Female","D"
"2865","Admitted","Female","D"
"2866","Admitted","Female","D"
"2867","Admitted","Female","D"
"2868","Admitted","Female","D"
"2869","Admitted","Female","D"
"2870","Admitted","Female","D"
"2871","Admitted","Female","D"
"2872","Admitted","Female","D"
"2873","Admitted","Female","D"
"2874","Admitted","Female","D"
"2875","Admitted","Female","D"
"2876","Admitted","Female","D"
"2877","Admitted","Female","D"
"2878","Admitted","Female","D"
"2879","Admitted","Female","D"
"2880","Admitted","Female","D"
"2881","Admitted","Female","D"
"2882","Admitted","Female","D"
"2883","Admitted","Female","D"
"2884","Admitted","Female","D"
"2885","Admitted","Female","D"
"2886","Admitted","Female","D"
"2887","Admitted","Female","D"
"2888","Admitted","Female","D"
"2889","Admitted","Female","D"
"2890","Admitted","Female","D"
"2891","Admitted","Female","D"
"2892","Admitted","Female","D"
"2893","Admitted","Female","D"
"2894","Admitted","Female","D"
"2895","Admitted","Female","D"
"2896","Admitted","Female","D"
"2897","Admitted","Female","D"
"2898","Admitted","Female","D"
"2899","Admitted","Female","D"
"2900","Admitted","Female","D"
"2901","Admitted","Female","D"
"2902","Admitted","Female","D"
"2903","Admitted","Female","D"
"2904","Admitted","Female","D"
"2905","Admitted","Female","D"
"2906","Admitted","Female","D"
"2907","Admitted","Female","D"
"2908","Admitted","Female","D"
"2909","Admitted","Female","D"
"2910","Admitted","Female","D"
"2911","Admitted","Female","D"
"2912","Admitted","Female","D"
"2913","Admitted","Female","D"
"2914","Admitted","Female","D"
"2915","Admitted","Female","D"
"2916","Admitted","Female","D"
"2917","Admitted","Female","D"
"2918","Admitted","Female","D"
"2919","Admitted","Female","D"
"2920","Admitted","Female","D"
"2921","Admitted","Female","D"
"2922","Admitted","Female","D"
"2923","Admitted","Female","D"
"2924","Admitted","Female","D"
"2925","Admitted","Female","D"
"2926","Admitted","Female","D"
"2927","Admitted","Female","D"
"2928","Admitted","Female","D"
"2929","Admitted","Female","D"
"2930","Admitted","Female","D"
"2931","Admitted","Female","D"
"2932","Admitted","Female","D"
"2933","Admitted","Female","D"
"2934","Admitted","Female","D"
"2935","Admitted","Female","D"
"2936","Admitted","Female","D"
"2937","Admitted","Female","D"
"2938","Admitted","Female","D"
"2939","Admitted","Female","D"
"2940","Admitted","Female","D"
"2941","Admitted","Female","D"
"2942","Admitted","Female","D"
"2943","Admitted","Female","D"
"2944","Admitted","Female","D"
"2945","Admitted","Female","D"
"2946","Admitted","Female","D"
"2947","Admitted","Female","D"
"2948","Admitted","Female","D"
"2949","Admitted","Female","D"
"2950","Admitted","Female","D"
"2951","Admitted","Female","D"
"2952","Admitted","Female","D"
"2953","Admitted","Female","D"
"2954","Admitted","Female","D"
"2955","Admitted","Female","D"
"2956","Admitted","Female","D"
"2957","Admitted","Female","D"
"2958","Admitted","Female","D"
"2959","Admitted","Female","D"
"2960","Admitted","Female","D"
"2961","Admitted","Female","D"
"2962","Admitted","Female","D"
"2963","Admitted","Female","D"
"2964","Admitted","Female","D"
"2965","Admitted","Female","D"
"2966","Admitted","Female","D"
"2967","Admitted","Female","D"
"2968","Admitted","Female","D"
"2969","Admitted","Female","D"
"2970","Admitted","Female","D"
"2971","Admitted","Female","D"
"2972","Admitted","Female","D"
"2973","Admitted","Female","D"
"2974","Admitted","Female","D"
"2975","Admitted","Female","D"
"2976","Admitted","Female","D"
"2977","Admitted","Female","D"
"2978","Admitted","Female","D"
"2979","Admitted","Female","D"
"2980","Admitted","Female","D"
"2981","Admitted","Female","D"
"2982","Admitted","Female","D"
"2983","Admitted","Female","D"
"2984","Admitted","Female","D"
"2985","Rejected","Female","D"
"2986","Rejected","Female","D"
"2987","Rejected","Female","D"
"2988","Rejected","Female","D"
"2989","Rejected","Female","D"
"2990","Rejected","Female","D"
"2991","Rejected","Female","D"
"2992","Rejected","Female","D"
"2993","Rejected","Female","D"
"2994","Rejected","Female","D"
"2995","Rejected","Female","D"
"2996","Rejected","Female","D"
"2997","Rejected","Female","D"
"2998","Rejected","Female","D"
"2999","Rejected","Female","D"
"3000","Rejected","Female","D"
"3001","Rejected","Female","D"
"3002","Rejected","Female","D"
"3003","Rejected","Female","D"
"3004","Rejected","Female","D"
"3005","Rejected","Female","D"
"3006","Rejected","Female","D"
"3007","Rejected","Female","D"
"3008","Rejected","Female","D"
"3009","Rejected","Female","D"
"3010","Rejected","Female","D"
"3011","Rejected","Female","D"
"3012","Rejected","Female","D"
"3013","Rejected","Female","D"
"3014","Rejected","Female","D"
"3015","Rejected","Female","D"
"3016","Rejected","Female","D"
"3017","Rejected","Female","D"
"3018","Rejected","Female","D"
"3019","Rejected","Female","D"
"3020","Rejected","Female","D"
"3021","Rejected","Female","D"
"3022","Rejected","Female","D"
"3023","Rejected","Female","D"
"3024","Rejected","Female","D"
"3025","Rejected","Female","D"
"3026","Rejected","Female","D"
"3027","Rejected","Female","D"
"3028","Rejected","Female","D"
"3029","Rejected","Female","D"
"3030","Rejected","Female","D"
"3031","Rejected","Female","D"
"3032","Rejected","Female","D"
"3033","Rejected","Female","D"
"3034","Rejected","Female","D"
"3035","Rejected","Female","D"
"3036","Rejected","Female","D"
"3037","Rejected","Female","D"
"3038","Rejected","Female","D"
"3039","Rejected","Female","D"
"3040","Rejected","Female","D"
"3041","Rejected","Female","D"
"3042","Rejected","Female","D"
"3043","Rejected","Female","D"
"3044","Rejected","Female","D"
"3045","Rejected","Female","D"
"3046","Rejected","Female","D"
"3047","Rejected","Female","D"
"3048","Rejected","Female","D"
"3049","Rejected","Female","D"
"3050","Rejected","Female","D"
"3051","Rejected","Female","D"
"3052","Rejected","Female","D"
"3053","Rejected","Female","D"
"3054","Rejected","Female","D"
"3055","Rejected","Female","D"
"3056","Rejected","Female","D"
"3057","Rejected","Female","D"
"3058","Rejected","Female","D"
"3059","Rejected","Female","D"
"3060","Rejected","Female","D"
"3061","Rejected","Female","D"
"3062","Rejected","Female","D"
"3063","Rejected","Female","D"
"3064","Rejected","Female","D"
"3065","Rejected","Female","D"
"3066","Rejected","Female","D"
"3067","Rejected","Female","D"
"3068","Rejected","Female","D"
"3069","Rejected","Female","D"
"3070","Rejected","Female","D"
"3071","Rejected","Female","D"
"3072","Rejected","Female","D"
"3073","Rejected","Female","D"
"3074","Rejected","Female","D"
"3075","Rejected","Female","D"
"3076","Rejected","Female","D"
"3077","Rejected","Female","D"
"3078","Rejected","Female","D"
"3079","Rejected","Female","D"
"3080","Rejected","Female","D"
"3081","Rejected","Female","D"
"3082","Rejected","Female","D"
"3083","Rejected","Female","D"
"3084","Rejected","Female","D"
"3085","Rejected","Female","D"
"3086","Rejected","Female","D"
"3087","Rejected","Female","D"
"3088","Rejected","Female","D"
"3089","Rejected","Female","D"
"3090","Rejected","Female","D"
"3091","Rejected","Female","D"
"3092","Rejected","Female","D"
"3093","Rejected","Female","D"
"3094","Rejected","Female","D"
"3095","Rejected","Female","D"
"3096","Rejected","Female","D"
"3097","Rejected","Female","D"
"3098","Rejected","Female","D"
"3099","Rejected","Female","D"
"3100","Rejected","Female","D"
"3101","Rejected","Female","D"
"3102","Rejected","Female","D"
"3103","Rejected","Female","D"
"3104","Rejected","Female","D"
"3105","Rejected","Female","D"
"3106","Rejected","Female","D"
"3107","Rejected","Female","D"
"3108","Rejected","Female","D"
"3109","Rejected","Female","D"
"3110","Rejected","Female","D"
"3111","Rejected","Female","D"
"3112","Rejected","Female","D"
"3113","Rejected","Female","D"
"3114","Rejected","Female","D"
"3115","Rejected","Female","D"
"3116","Rejected","Female","D"
"3117","Rejected","Female","D"
"3118","Rejected","Female","D"
"3119","Rejected","Female","D"
"3120","Rejected","Female","D"
"3121","Rejected","Female","D"
"3122","Rejected","Female","D"
"3123","Rejected","Female","D"
"3124","Rejected","Female","D"
"3125","Rejected","Female","D"
"3126","Rejected","Female","D"
"3127","Rejected","Female","D"
"3128","Rejected","Female","D"
"3129","Rejected","Female","D"
"3130","Rejected","Female","D"
"3131","Rejected","Female","D"
"3132","Rejected","Female","D"
"3133","Rejected","Female","D"
"3134","Rejected","Female","D"
"3135","Rejected","Female","D"
"3136","Rejected","Female","D"
"3137","Rejected","Female","D"
"3138","Rejected","Female","D"
"3139","Rejected","Female","D"
"3140","Rejected","Female","D"
"3141","Rejected","Female","D"
"3142","Rejected","Female","D"
"3143","Rejected","Female","D"
"3144","Rejected","Female","D"
"3145","Rejected","Female","D"
"3146","Rejected","Female","D"
"3147","Rejected","Female","D"
"3148","Rejected","Female","D"
"3149","Rejected","Female","D"
"3150","Rejected","Female","D"
"3151","Rejected","Female","D"
"3152","Rejected","Female","D"
"3153","Rejected","Female","D"
"3154","Rejected","Female","D"
"3155","Rejected","Female","D"
"3156","Rejected","Female","D"
"3157","Rejected","Female","D"
"3158","Rejected","Female","D"
"3159","Rejected","Female","D"
"3160","Rejected","Female","D"
"3161","Rejected","Female","D"
"3162","Rejected","Female","D"
"3163","Rejected","Female","D"
"3164","Rejected","Female","D"
"3165","Rejected","Female","D"
"3166","Rejected","Female","D"
"3167","Rejected","Female","D"
"3168","Rejected","Female","D"
"3169","Rejected","Female","D"
"3170","Rejected","Female","D"
"3171","Rejected","Female","D"
"3172","Rejected","Female","D"
"3173","Rejected","Female","D"
"3174","Rejected","Female","D"
"3175","Rejected","Female","D"
"3176","Rejected","Female","D"
"3177","Rejected","Female","D"
"3178","Rejected","Female","D"
"3179","Rejected","Female","D"
"3180","Rejected","Female","D"
"3181","Rejected","Female","D"
"3182","Rejected","Female","D"
"3183","Rejected","Female","D"
"3184","Rejected","Female","D"
"3185","Rejected","Female","D"
"3186","Rejected","Female","D"
"3187","Rejected","Female","D"
"3188","Rejected","Female","D"
"3189","Rejected","Female","D"
"3190","Rejected","Female","D"
"3191","Rejected","Female","D"
"3192","Rejected","Female","D"
"3193","Rejected","Female","D"
"3194","Rejected","Female","D"
"3195","Rejected","Female","D"
"3196","Rejected","Female","D"
"3197","Rejected","Female","D"
"3198","Rejected","Female","D"
"3199","Rejected","Female","D"
"3200","Rejected","Female","D"
"3201","Rejected","Female","D"
"3202","Rejected","Female","D"
"3203","Rejected","Female","D"
"3204","Rejected","Female","D"
"3205","Rejected","Female","D"
"3206","Rejected","Female","D"
"3207","Rejected","Female","D"
"3208","Rejected","Female","D"
"3209","Rejected","Female","D"
"3210","Rejected","Female","D"
"3211","Rejected","Female","D"
"3212","Rejected","Female","D"
"3213","Rejected","Female","D"
"3214","Rejected","Female","D"
"3215","Rejected","Female","D"
"3216","Rejected","Female","D"
"3217","Rejected","Female","D"
"3218","Rejected","Female","D"
"3219","Rejected","Female","D"
"3220","Rejected","Female","D"
"3221","Rejected","Female","D"
"3222","Rejected","Female","D"
"3223","Rejected","Female","D"
"3224","Rejected","Female","D"
"3225","Rejected","Female","D"
"3226","Rejected","Female","D"
"3227","Rejected","Female","D"
"3228","Rejected","Female","D"
"3229","Admitted","Male","E"
"3230","Admitted","Male","E"
"3231","Admitted","Male","E"
"3232","Admitted","Male","E"
"3233","Admitted","Male","E"
"3234","Admitted","Male","E"
"3235","Admitted","Male","E"
"3236","Admitted","Male","E"
"3237","Admitted","Male","E"
"3238","Admitted","Male","E"
"3239","Admitted","Male","E"
"3240","Admitted","Male","E"
"3241","Admitted","Male","E"
"3242","Admitted","Male","E"
"3243","Admitted","Male","E"
"3244","Admitted","Male","E"
"3245","Admitted","Male","E"
"3246","Admitted","Male","E"
"3247","Admitted","Male","E"
"3248","Admitted","Male","E"
"3249","Admitted","Male","E"
"3250","Admitted","Male","E"
"3251","Admitted","Male","E"
"3252","Admitted","Male","E"
"3253","Admitted","Male","E"
"3254","Admitted","Male","E"
"3255","Admitted","Male","E"
"3256","Admitted","Male","E"
"3257","Admitted","Male","E"
"3258","Admitted","Male","E"
"3259","Admitted","Male","E"
"3260","Admitted","Male","E"
"3261","Admitted","Male","E"
"3262","Admitted","Male","E"
"3263","Admitted","Male","E"
"3264","Admitted","Male","E"
"3265","Admitted","Male","E"
"3266","Admitted","Male","E"
"3267","Admitted","Male","E"
"3268","Admitted","Male","E"
"3269","Admitted","Male","E"
"3270","Admitted","Male","E"
"3271","Admitted","Male","E"
"3272","Admitted","Male","E"
"3273","Admitted","Male","E"
"3274","Admitted","Male","E"
"3275","Admitted","Male","E"
"3276","Admitted","Male","E"
"3277","Admitted","Male","E"
"3278","Admitted","Male","E"
"3279","Admitted","Male","E"
"3280","Admitted","Male","E"
"3281","Admitted","Male","E"
"3282","Rejected","Male","E"
"3283","Rejected","Male","E"
"3284","Rejected","Male","E"
"3285","Rejected","Male","E"
"3286","Rejected","Male","E"
"3287","Rejected","Male","E"
"3288","Rejected","Male","E"
"3289","Rejected","Male","E"
"3290","Rejected","Male","E"
"3291","Rejected","Male","E"
"3292","Rejected","Male","E"
"3293","Rejected","Male","E"
"3294","Rejected","Male","E"
"3295","Rejected","Male","E"
"3296","Rejected","Male","E"
"3297","Rejected","Male","E"
"3298","Rejected","Male","E"
"3299","Rejected","Male","E"
"3300","Rejected","Male","E"
"3301","Rejected","Male","E"
"3302","Rejected","Male","E"
"3303","Rejected","Male","E"
"3304","Rejected","Male","E"
"3305","Rejected","Male","E"
"3306","Rejected","Male","E"
"3307","Rejected","Male","E"
"3308","Rejected","Male","E"
"3309","Rejected","Male","E"
"3310","Rejected","Male","E"
"3311","Rejected","Male","E"
"3312","Rejected","Male","E"
"3313","Rejected","Male","E"
"3314","Rejected","Male","E"
"3315","Rejected","Male","E"
"3316","Rejected","Male","E"
"3317","Rejected","Male","E"
"3318","Rejected","Male","E"
"3319","Rejected","Male","E"
"3320","Rejected","Male","E"
"3321","Rejected","Male","E"
"3322","Rejected","Male","E"
"3323","Rejected","Male","E"
"3324","Rejected","Male","E"
"3325","Rejected","Male","E"
"3326","Rejected","Male","E"
"3327","Rejected","Male","E"
"3328","Rejected","Male","E"
"3329","Rejected","Male","E"
"3330","Rejected","Male","E"
"3331","Rejected","Male","E"
"3332","Rejected","Male","E"
"3333","Rejected","Male","E"
"3334","Rejected","Male","E"
"3335","Rejected","Male","E"
"3336","Rejected","Male","E"
"3337","Rejected","Male","E"
"3338","Rejected","Male","E"
"3339","Rejected","Male","E"
"3340","Rejected","Male","E"
"3341","Rejected","Male","E"
"3342","Rejected","Male","E"
"3343","Rejected","Male","E"
"3344","Rejected","Male","E"
"3345","Rejected","Male","E"
"3346","Rejected","Male","E"
"3347","Rejected","Male","E"
"3348","Rejected","Male","E"
"3349","Rejected","Male","E"
"3350","Rejected","Male","E"
"3351","Rejected","Male","E"
"3352","Rejected","Male","E"
"3353","Rejected","Male","E"
"3354","Rejected","Male","E"
"3355","Rejected","Male","E"
"3356","Rejected","Male","E"
"3357","Rejected","Male","E"
"3358","Rejected","Male","E"
"3359","Rejected","Male","E"
"3360","Rejected","Male","E"
"3361","Rejected","Male","E"
"3362","Rejected","Male","E"
"3363","Rejected","Male","E"
"3364","Rejected","Male","E"
"3365","Rejected","Male","E"
"3366","Rejected","Male","E"
"3367","Rejected","Male","E"
"3368","Rejected","Male","E"
"3369","Rejected","Male","E"
"3370","Rejected","Male","E"
"3371","Rejected","Male","E"
"3372","Rejected","Male","E"
"3373","Rejected","Male","E"
"3374","Rejected","Male","E"
"3375","Rejected","Male","E"
"3376","Rejected","Male","E"
"3377","Rejected","Male","E"
"3378","Rejected","Male","E"
"3379","Rejected","Male","E"
"3380","Rejected","Male","E"
"3381","Rejected","Male","E"
"3382","Rejected","Male","E"
"3383","Rejected","Male","E"
"3384","Rejected","Male","E"
"3385","Rejected","Male","E"
"3386","Rejected","Male","E"
"3387","Rejected","Male","E"
"3388","Rejected","Male","E"
"3389","Rejected","Male","E"
"3390","Rejected","Male","E"
"3391","Rejected","Male","E"
"3392","Rejected","Male","E"
"3393","Rejected","Male","E"
"3394","Rejected","Male","E"
"3395","Rejected","Male","E"
"3396","Rejected","Male","E"
"3397","Rejected","Male","E"
"3398","Rejected","Male","E"
"3399","Rejected","Male","E"
"3400","Rejected","Male","E"
"3401","Rejected","Male","E"
"3402","Rejected","Male","E"
"3403","Rejected","Male","E"
"3404","Rejected","Male","E"
"3405","Rejected","Male","E"
"3406","Rejected","Male","E"
"3407","Rejected","Male","E"
"3408","Rejected","Male","E"
"3409","Rejected","Male","E"
"3410","Rejected","Male","E"
"3411","Rejected","Male","E"
"3412","Rejected","Male","E"
"3413","Rejected","Male","E"
"3414","Rejected","Male","E"
"3415","Rejected","Male","E"
"3416","Rejected","Male","E"
"3417","Rejected","Male","E"
"3418","Rejected","Male","E"
"3419","Rejected","Male","E"
"3420","Admitted","Female","E"
"3421","Admitted","Female","E"
"3422","Admitted","Female","E"
"3423","Admitted","Female","E"
"3424","Admitted","Female","E"
"3425","Admitted","Female","E"
"3426","Admitted","Female","E"
"3427","Admitted","Female","E"
"3428","Admitted","Female","E"
"3429","Admitted","Female","E"
"3430","Admitted","Female","E"
"3431","Admitted","Female","E"
"3432","Admitted","Female","E"
"3433","Admitted","Female","E"
"3434","Admitted","Female","E"
"3435","Admitted","Female","E"
"3436","Admitted","Female","E"
"3437","Admitted","Female","E"
"3438","Admitted","Female","E"
"3439","Admitted","Female","E"
"3440","Admitted","Female","E"
"3441","Admitted","Female","E"
"3442","Admitted","Female","E"
"3443","Admitted","Female","E"
"3444","Admitted","Female","E"
"3445","Admitted","Female","E"
"3446","Admitted","Female","E"
"3447","Admitted","Female","E"
"3448","Admitted","Female","E"
"3449","Admitted","Female","E"
"3450","Admitted","Female","E"
"3451","Admitted","Female","E"
"3452","Admitted","Female","E"
"3453","Admitted","Female","E"
"3454","Admitted","Female","E"
"3455","Admitted","Female","E"
"3456","Admitted","Female","E"
"3457","Admitted","Female","E"
"3458","Admitted","Female","E"
"3459","Admitted","Female","E"
"3460","Admitted","Female","E"
"3461","Admitted","Female","E"
"3462","Admitted","Female","E"
"3463","Admitted","Female","E"
"3464","Admitted","Female","E"
"3465","Admitted","Female","E"
"3466","Admitted","Female","E"
"3467","Admitted","Female","E"
"3468","Admitted","Female","E"
"3469","Admitted","Female","E"
"3470","Admitted","Female","E"
"3471","Admitted","Female","E"
"3472","Admitted","Female","E"
"3473","Admitted","Female","E"
"3474","Admitted","Female","E"
"3475","Admitted","Female","E"
"3476","Admitted","Female","E"
"3477","Admitted","Female","E"
"3478","Admitted","Female","E"
"3479","Admitted","Female","E"
"3480","Admitted","Female","E"
"3481","Admitted","Female","E"
"3482","Admitted","Female","E"
"3483","Admitted","Female","E"
"3484","Admitted","Female","E"
"3485","Admitted","Female","E"
"3486","Admitted","Female","E"
"3487","Admitted","Female","E"
"3488","Admitted","Female","E"
"3489","Admitted","Female","E"
"3490","Admitted","Female","E"
"3491","Admitted","Female","E"
"3492","Admitted","Female","E"
"3493","Admitted","Female","E"
"3494","Admitted","Female","E"
"3495","Admitted","Female","E"
"3496","Admitted","Female","E"
"3497","Admitted","Female","E"
"3498","Admitted","Female","E"
"3499","Admitted","Female","E"
"3500","Admitted","Female","E"
"3501","Admitted","Female","E"
"3502","Admitted","Female","E"
"3503","Admitted","Female","E"
"3504","Admitted","Female","E"
"3505","Admitted","Female","E"
"3506","Admitted","Female","E"
"3507","Admitted","Female","E"
"3508","Admitted","Female","E"
"3509","Admitted","Female","E"
"3510","Admitted","Female","E"
"3511","Admitted","Female","E"
"3512","Admitted","Female","E"
"3513","Admitted","Female","E"
"3514","Rejected","Female","E"
"3515","Rejected","Female","E"
"3516","Rejected","Female","E"
"3517","Rejected","Female","E"
"3518","Rejected","Female","E"
"3519","Rejected","Female","E"
"3520","Rejected","Female","E"
"3521","Rejected","Female","E"
"3522","Rejected","Female","E"
"3523","Rejected","Female","E"
"3524","Rejected","Female","E"
"3525","Rejected","Female","E"
"3526","Rejected","Female","E"
"3527","Rejected","Female","E"
"3528","Rejected","Female","E"
"3529","Rejected","Female","E"
"3530","Rejected","Female","E"
"3531","Rejected","Female","E"
"3532","Rejected","Female","E"
"3533","Rejected","Female","E"
"3534","Rejected","Female","E"
"3535","Rejected","Female","E"
"3536","Rejected","Female","E"
"3537","Rejected","Female","E"
"3538","Rejected","Female","E"
"3539","Rejected","Female","E"
"3540","Rejected","Female","E"
"3541","Rejected","Female","E"
"3542","Rejected","Female","E"
"3543","Rejected","Female","E"
"3544","Rejected","Female","E"
"3545","Rejected","Female","E"
"3546","Rejected","Female","E"
"3547","Rejected","Female","E"
"3548","Rejected","Female","E"
"3549","Rejected","Female","E"
"3550","Rejected","Female","E"
"3551","Rejected","Female","E"
"3552","Rejected","Female","E"
"3553","Rejected","Female","E"
"3554","Rejected","Female","E"
"3555","Rejected","Female","E"
"3556","Rejected","Female","E"
"3557","Rejected","Female","E"
"3558","Rejected","Female","E"
"3559","Rejected","Female","E"
"3560","Rejected","Female","E"
"3561","Rejected","Female","E"
"3562","Rejected","Female","E"
"3563","Rejected","Female","E"
"3564","Rejected","Female","E"
"3565","Rejected","Female","E"
"3566","Rejected","Female","E"
"3567","Rejected","Female","E"
"3568","Rejected","Female","E"
"3569","Rejected","Female","E"
"3570","Rejected","Female","E"
"3571","Rejected","Female","E"
"3572","Rejected","Female","E"
"3573","Rejected","Female","E"
"3574","Rejected","Female","E"
"3575","Rejected","Female","E"
"3576","Rejected","Female","E"
"3577","Rejected","Female","E"
"3578","Rejected","Female","E"
"3579","Rejected","Female","E"
"3580","Rejected","Female","E"
"3581","Rejected","Female","E"
"3582","Rejected","Female","E"
"3583","Rejected","Female","E"
"3584","Rejected","Female","E"
"3585","Rejected","Female","E"
"3586","Rejected","Female","E"
"3587","Rejected","Female","E"
"3588","Rejected","Female","E"
"3589","Rejected","Female","E"
"3590","Rejected","Female","E"
"3591","Rejected","Female","E"
"3592","Rejected","Female","E"
"3593","Rejected","Female","E"
"3594","Rejected","Female","E"
"3595","Rejected","Female","E"
"3596","Rejected","Female","E"
"3597","Rejected","Female","E"
"3598","Rejected","Female","E"
"3599","Rejected","Female","E"
"3600","Rejected","Female","E"
"3601","Rejected","Female","E"
"3602","Rejected","Female","E"
"3603","Rejected","Female","E"
"3604","Rejected","Female","E"
"3605","Rejected","Female","E"
"3606","Rejected","Female","E"
"3607","Rejected","Female","E"
"3608","Rejected","Female","E"
"3609","Rejected","Female","E"
"3610","Rejected","Female","E"
"3611","Rejected","Female","E"
"3612","Rejected","Female","E"
"3613","Rejected","Female","E"
"3614","Rejected","Female","E"
"3615","Rejected","Female","E"
"3616","Rejected","Female","E"
"3617","Rejected","Female","E"
"3618","Rejected","Female","E"
"3619","Rejected","Female","E"
"3620","Rejected","Female","E"
"3621","Rejected","Female","E"
"3622","Rejected","Female","E"
"3623","Rejected","Female","E"
"3624","Rejected","Female","E"
"3625","Rejected","Female","E"
"3626","Rejected","Female","E"
"3627","Rejected","Female","E"
"3628","Rejected","Female","E"
"3629","Rejected","Female","E"
"3630","Rejected","Female","E"
"3631","Rejected","Female","E"
"3632","Rejected","Female","E"
"3633","Rejected","Female","E"
"3634","Rejected","Female","E"
"3635","Rejected","Female","E"
"3636","Rejected","Female","E"
"3637","Rejected","Female","E"
"3638","Rejected","Female","E"
"3639","Rejected","Female","E"
"3640","Rejected","Female","E"
"3641","Rejected","Female","E"
"3642","Rejected","Female","E"
"3643","Rejected","Female","E"
"3644","Rejected","Female","E"
"3645","Rejected","Female","E"
"3646","Rejected","Female","E"
"3647","Rejected","Female","E"
"3648","Rejected","Female","E"
"3649","Rejected","Female","E"
"3650","Rejected","Female","E"
"3651","Rejected","Female","E"
"3652","Rejected","Female","E"
"3653","Rejected","Female","E"
"3654","Rejected","Female","E"
"3655","Rejected","Female","E"
"3656","Rejected","Female","E"
"3657","Rejected","Female","E"
"3658","Rejected","Female","E"
"3659","Rejected","Female","E"
"3660","Rejected","Female","E"
"3661","Rejected","Female","E"
"3662","Rejected","Female","E"
"3663","Rejected","Female","E"
"3664","Rejected","Female","E"
"3665","Rejected","Female","E"
"3666","Rejected","Female","E"
"3667","Rejected","Female","E"
"3668","Rejected","Female","E"
"3669","Rejected","Female","E"
"3670","Rejected","Female","E"
"3671","Rejected","Female","E"
"3672","Rejected","Female","E"
"3673","Rejected","Female","E"
"3674","Rejected","Female","E"
"3675","Rejected","Female","E"
"3676","Rejected","Female","E"
"3677","Rejected","Female","E"
"3678","Rejected","Female","E"
"3679","Rejected","Female","E"
"3680","Rejected","Female","E"
"3681","Rejected","Female","E"
"3682","Rejected","Female","E"
"3683","Rejected","Female","E"
"3684","Rejected","Female","E"
"3685","Rejected","Female","E"
"3686","Rejected","Female","E"
"3687","Rejected","Female","E"
"3688","Rejected","Female","E"
"3689","Rejected","Female","E"
"3690","Rejected","Female","E"
"3691","Rejected","Female","E"
"3692","Rejected","Female","E"
"3693","Rejected","Female","E"
"3694","Rejected","Female","E"
"3695","Rejected","Female","E"
"3696","Rejected","Female","E"
"3697","Rejected","Female","E"
"3698","Rejected","Female","E"
"3699","Rejected","Female","E"
"3700","Rejected","Female","E"
"3701","Rejected","Female","E"
"3702","Rejected","Female","E"
"3703","Rejected","Female","E"
"3704","Rejected","Female","E"
"3705","Rejected","Female","E"
"3706","Rejected","Female","E"
"3707","Rejected","Female","E"
"3708","Rejected","Female","E"
"3709","Rejected","Female","E"
"3710","Rejected","Female","E"
"3711","Rejected","Female","E"
"3712","Rejected","Female","E"
"3713","Rejected","Female","E"
"3714","Rejected","Female","E"
"3715","Rejected","Female","E"
"3716","Rejected","Female","E"
"3717","Rejected","Female","E"
"3718","Rejected","Female","E"
"3719","Rejected","Female","E"
"3720","Rejected","Female","E"
"3721","Rejected","Female","E"
"3722","Rejected","Female","E"
"3723","Rejected","Female","E"
"3724","Rejected","Female","E"
"3725","Rejected","Female","E"
"3726","Rejected","Female","E"
"3727","Rejected","Female","E"
"3728","Rejected","Female","E"
"3729","Rejected","Female","E"
"3730","Rejected","Female","E"
"3731","Rejected","Female","E"
"3732","Rejected","Female","E"
"3733","Rejected","Female","E"
"3734","Rejected","Female","E"
"3735","Rejected","Female","E"
"3736","Rejected","Female","E"
"3737","Rejected","Female","E"
"3738","Rejected","Female","E"
"3739","Rejected","Female","E"
"3740","Rejected","Female","E"
"3741","Rejected","Female","E"
"3742","Rejected","Female","E"
"3743","Rejected","Female","E"
"3744","Rejected","Female","E"
"3745","Rejected","Female","E"
"3746","Rejected","Female","E"
"3747","Rejected","Female","E"
"3748","Rejected","Female","E"
"3749","Rejected","Female","E"
"3750","Rejected","Female","E"
"3751","Rejected","Female","E"
"3752","Rejected","Female","E"
"3753","Rejected","Female","E"
"3754","Rejected","Female","E"
"3755","Rejected","Female","E"
"3756","Rejected","Female","E"
"3757","Rejected","Female","E"
"3758","Rejected","Female","E"
"3759","Rejected","Female","E"
"3760","Rejected","Female","E"
"3761","Rejected","Female","E"
"3762","Rejected","Female","E"
"3763","Rejected","Female","E"
"3764","Rejected","Female","E"
"3765","Rejected","Female","E"
"3766","Rejected","Female","E"
"3767","Rejected","Female","E"
"3768","Rejected","Female","E"
"3769","Rejected","Female","E"
"3770","Rejected","Female","E"
"3771","Rejected","Female","E"
"3772","Rejected","Female","E"
"3773","Rejected","Female","E"
"3774","Rejected","Female","E"
"3775","Rejected","Female","E"
"3776","Rejected","Female","E"
"3777","Rejected","Female","E"
"3778","Rejected","Female","E"
"3779","Rejected","Female","E"
"3780","Rejected","Female","E"
"3781","Rejected","Female","E"
"3782","Rejected","Female","E"
"3783","Rejected","Female","E"
"3784","Rejected","Female","E"
"3785","Rejected","Female","E"
"3786","Rejected","Female","E"
"3787","Rejected","Female","E"
"3788","Rejected","Female","E"
"3789","Rejected","Female","E"
"3790","Rejected","Female","E"
"3791","Rejected","Female","E"
"3792","Rejected","Female","E"
"3793","Rejected","Female","E"
"3794","Rejected","Female","E"
